,built_area,modul_price,weeks_duration,DETACHED,COLLECTIVE,COMMERCIAL,OTHERS,DELAYED
854,10818.700079159344,629.1375233949271,38,0,0,0,1,1
855,1949.641984241249,678.1673430568081,46,0,0,0,1,1
856,449.95407252175164,744.161272073048,35,0,0,0,1,1
857,3449.09688238514,503.3394704897837,24,0,0,0,1,1
858,5153.922460489872,384.7602581127295,33,0,0,0,1,0
859,188.14986827685334,501.92938667850194,43,0,0,0,1,1
860,7509.474661208814,613.9974775759539,42,0,0,0,1,1
861,3545.2048137013708,463.3738506059897,18,0,0,0,1,1
862,11250.547580207984,769.9916709509075,29,0,0,0,1,1
863,5319.066660355194,544.9487627952865,14,0,0,0,1,1
864,6444.4740458729775,790.7877144864733,30,0,0,0,1,1
865,5257.018703152393,763.2033154940793,28,0,0,0,1,1
866,5735.811944141779,719.490178537582,22,0,0,0,1,1
867,9032.917673251914,590.1862608205832,14,0,0,0,1,1
868,5947.381375731562,714.6566695958145,14,0,0,0,1,1
869,3253.815306100816,654.232578957611,16,0,0,0,1,1
870,6895.777693552056,525.7299111098874,56,0,0,0,1,1
871,5226.33091159203,541.6164619616237,26,0,0,0,1,0
872,3020.7515303829796,685.8752191950101,43,0,0,0,1,1
873,1749.4181886374,537.0085352701578,25,0,0,0,1,1
874,2195.1566982202626,253.82534349265234,37,0,0,0,1,1
875,4390.749836073999,625.4093773133005,14,0,0,0,1,1
876,10236.780749384712,837.6304080209142,43,0,0,0,1,1
877,552.0123981471515,644.8719433985128,18,0,0,0,1,1
878,2730.8407957470995,369.8410010077471,44,0,0,0,1,1
879,5447.2641679405515,623.7021025688349,15,0,0,0,1,1
880,10712.773229790353,933.6298312982007,34,0,0,0,1,1
881,7047.185942281569,616.5516265582488,53,0,0,0,1,1
882,739.6685667072043,781.7804054726669,55,0,0,0,1,0
883,10331.326542356534,878.5491695556259,46,0,1,0,0,0
884,11535.633441023829,524.3218844336034,86,0,1,0,0,1
885,10194.166895646666,828.6876965266334,90,0,1,0,0,1
886,8967.5942837658,640.6084349152401,88,0,1,0,0,0
887,13181.76035922446,915.6066206272961,73,0,1,0,0,0
888,21141.798532349465,1158.5770315365767,102,0,1,0,0,1
889,13773.604950807698,558.1813332852199,79,0,1,0,0,1
890,9358.992090221072,463.18146027919937,76,0,1,0,0,1
891,8147.556912448927,1226.3531887403005,90,0,1,0,0,1
892,18537.74968936922,663.0742785285706,63,0,1,0,0,1
893,22097.880921861615,753.8255036806038,75,0,1,0,0,1
894,10011.235000678413,766.1856732483797,57,0,1,0,0,1
895,12950.321670944384,932.4053928101404,30,0,1,0,0,0
896,11438.8041552145,843.0709358692551,57,0,1,0,0,1
897,7616.556488595835,634.2307110017724,97,0,1,0,0,0
898,24675.45204461999,995.2137314918785,35,0,1,0,0,1
899,16699.980580577118,316.98213407116407,86,0,1,0,0,1
900,7988.975295058333,1693.330073703271,52,0,1,0,0,1
901,17618.730614488577,888.8241873944212,46,0,1,0,0,1
902,18951.57972156959,505.62749268848376,89,0,1,0,0,1
903,12295.06024984864,709.8995349087179,39,0,1,0,0,0
904,11866.106413896156,544.3423494962526,91,0,1,0,0,1
905,10912.757127099652,719.7443429773115,26,0,1,0,0,1
906,21092.232155010446,525.5077648161821,28,0,1,0,0,0
907,17891.880700045454,1142.165039709579,64,0,1,0,0,1
908,8515.768218378278,606.5283977193653,26,0,1,0,0,1
909,15628.958632278234,926.2790468755322,49,0,1,0,0,0
910,9385.26156114291,862.215177654444,46,0,1,0,0,1
911,10858.240565983193,740.6085632481152,70,0,1,0,0,1
912,11014.9110920067,591.7655028556951,61,0,1,0,0,0
913,14312.007223143328,910.8840711317196,65,0,1,0,0,1
914,9635.56225887785,447.35650376442237,92,0,1,0,0,1
915,7913.274683268137,1244.5106451071554,97,0,1,0,0,1
916,10704.35992006708,967.4295998837624,78,0,1,0,0,1
917,14669.0721177714,1252.766817737791,42,0,1,0,0,1
918,12311.248252966592,412.6237490732123,64,0,1,0,0,1
919,14048.680780458302,1005.9873997717316,44,0,1,0,0,1
920,9912.985814396307,1015.3973214888172,73,0,1,0,0,1
921,17976.726843716577,771.0855402499764,62,0,1,0,0,1
922,20758.279286173267,930.268824556759,49,0,1,0,0,1
923,12551.07547587635,802.4057688257574,44,0,1,0,0,1
924,14264.62276710845,753.4282256731087,89,0,1,0,0,1
925,15037.71785683195,739.1619343795084,38,0,1,0,0,1
926,16856.863010557754,481.9367542739241,90,0,1,0,0,1
927,20380.840769524948,1038.292875253051,50,0,1,0,0,1
928,15530.673957647456,854.6995464886134,39,0,1,0,0,1
929,18963.249102154412,980.494044023885,72,0,1,0,0,1
930,9871.899586484564,459.571024005604,37,0,1,0,0,1
931,16999.67625416401,673.855482410157,122,0,1,0,0,1
932,14521.66711908014,418.69975680406986,53,0,1,0,0,0
933,22905.7762005691,677.6819608141747,74,0,1,0,0,1
934,14397.330112379319,1044.2276679904044,79,0,1,0,0,1
935,9318.27087205325,1211.7197298783144,57,0,1,0,0,1
936,15010.155293457514,981.2373848788435,58,0,1,0,0,0
937,11930.956398112929,607.3308672300485,64,0,1,0,0,0
938,11627.816581242467,520.7014907102493,62,0,1,0,0,1
939,4343.630959027683,900.5168388435824,54,0,1,0,0,1
940,15302.292453057498,963.4187980406024,109,0,1,0,0,1
941,12033.724335552013,443.19083905693594,91,0,1,0,0,0
942,11462.252519948604,1055.4042820935183,39,0,1,0,0,1
943,12739.311223498707,629.9505714639668,49,0,1,0,0,1
944,15635.18455637643,542.0578552404857,72,0,1,0,0,1
945,18181.72004993849,1105.5779170471349,80,0,1,0,0,1
946,17517.545636994502,677.1914471455573,35,0,1,0,0,1
947,7124.240368308055,1037.8285167778772,87,0,1,0,0,1
948,20868.3606442585,704.2393341252235,78,0,1,0,0,1
949,21781.987082077376,775.1625976799838,62,0,1,0,0,1
950,11511.401125671136,930.0977502820115,61,0,1,0,0,1
951,18467.108470652838,686.0810424416201,70,0,1,0,0,1
952,10611.235337204333,638.4571275574525,26,0,1,0,0,1
953,16289.696336114373,1032.6759922517206,71,0,1,0,0,1
954,16157.368067851015,646.1605722352338,64,0,1,0,0,1
955,9860.349960436239,678.3631856204443,61,0,1,0,0,1
956,19102.775163543985,818.9676478329236,48,0,1,0,0,1
957,16328.71339856149,680.3859461004206,69,0,1,0,0,1
958,14944.10765870474,1038.9931096728117,59,0,1,0,0,0
959,10241.321640600789,628.7836809093261,64,0,1,0,0,1
960,14436.270011018842,575.3325539530939,90,0,1,0,0,0
961,10499.46187421349,711.4255365780259,94,0,1,0,0,1
962,22866.145377804685,349.0088937103748,87,0,1,0,0,1
963,13584.77855696262,326.11526755386194,40,0,1,0,0,0
964,23446.738538990227,1183.4617809882332,80,0,1,0,0,0
965,2376.220287055088,1074.3398325697676,77,0,1,0,0,1
966,10630.378307505029,555.245594998389,75,0,1,0,0,1
967,10244.842506255782,833.6929018161966,73,0,1,0,0,1
968,9767.17552999681,1205.3368703233268,45,0,1,0,0,1
969,18728.939638941232,1290.6453543222906,52,0,1,0,0,1
970,10010.467594835489,556.4207549406606,100,0,1,0,0,1
971,12787.1832919786,681.1354609503437,96,0,1,0,0,0
972,11048.054390636118,761.3557754287639,88,0,1,0,0,1
973,15918.583569063836,409.1189083240822,24,0,1,0,0,1
974,6687.398303202723,939.3275290038612,77,0,1,0,0,1
975,9482.527981910236,810.08939742867,38,0,1,0,0,1
976,17831.265911960418,408.4084675328859,84,0,1,0,0,1
977,6744.76694959846,333.63264496815964,49,0,1,0,0,1
978,3133.63766724551,450.8080173269729,88,0,1,0,0,1
979,6709.642944355716,319.9133807425689,69,0,1,0,0,1
980,11237.326650095034,307.2678620448263,26,0,1,0,0,1
981,3682.5763406176866,712.1870649789662,88,0,1,0,0,1
982,12300.520019402778,967.4811269796456,66,0,1,0,0,1
983,9015.743052552836,946.318347630972,60,0,1,0,0,0
984,12682.967519257178,814.9726648017134,64,0,1,0,0,1
985,26663.824402233942,611.6410026532108,48,0,1,0,0,1
986,8974.305164523386,504.7625040911125,57,0,1,0,0,1
987,18613.587429253883,659.0120736453352,87,0,1,0,0,0
988,7663.2855253937905,720.8346359772988,110,0,1,0,0,0
989,8157.415084464722,745.01474657371,68,0,1,0,0,1
990,14792.27164351595,985.1713303621709,69,0,1,0,0,0
991,6617.077927416553,850.5477231086506,47,0,1,0,0,1
992,3769.3956856698314,806.7875982656715,79,0,1,0,0,1
993,13453.667093859156,581.1222868551934,71,0,1,0,0,1
994,10096.8787306399,680.4034300488586,56,0,1,0,0,1
995,22482.079486781768,830.1995127316897,52,0,1,0,0,1
996,14706.06902217284,984.4813409338199,105,0,1,0,0,1
997,13588.125861333434,909.1551218303615,74,0,1,0,0,1
998,10206.471534066808,551.8249101187339,53,0,1,0,0,1
999,6881.613483860082,855.0633299649055,90,0,1,0,0,0
1000,13702.615292057284,326.8062148998879,87,0,1,0,0,1
1001,11809.481513315139,965.9015773838121,72,0,1,0,0,1
1002,13771.432556672711,1093.428121740221,96,0,1,0,0,1
1003,11634.377472568816,670.8962662181889,77,0,1,0,0,1
1004,17157.491365569495,799.6515382719981,75,0,1,0,0,1
1005,16409.05968510743,884.3078903310371,49,0,1,0,0,1
1006,3236.3833051881375,771.4138711580297,53,0,1,0,0,1
1007,11899.11526305778,855.8912770783807,43,0,1,0,0,0
1008,6203.861400654413,646.5878919821324,33,0,1,0,0,1
1009,17757.55465586883,562.6716195038554,62,0,1,0,0,1
1010,12054.64736627579,772.0194767597923,72,0,1,0,0,1
1011,16611.004181934062,891.3134104036857,77,0,1,0,0,1
1012,17163.39148401362,592.7823821076587,52,0,1,0,0,1
1013,19293.957089801705,973.935973117361,60,0,1,0,0,1
1014,8569.958101991417,936.1010938879053,85,0,1,0,0,0
1015,13793.07928842174,824.1973839859016,53,0,1,0,0,1
1016,10222.713503223717,1174.6251252101767,86,0,1,0,0,0
1017,17543.421571318813,843.7835261313772,55,0,1,0,0,1
1018,11719.840534470773,787.7027353821001,74,0,1,0,0,1
1019,13286.182350403238,1005.6002067330928,61,0,1,0,0,0
1020,2017.1106360837057,726.7585545521323,30,0,1,0,0,1
1021,2666.5628078122627,927.4412369484279,65,0,1,0,0,1
1022,5908.396884975167,763.6293357492966,80,0,1,0,0,1
1023,16161.404430809745,358.6077270178956,41,0,1,0,0,1
1024,10523.184889465001,450.9333118276259,58,0,1,0,0,1
1025,23392.19125494411,787.7307070760928,51,0,1,0,0,1
1026,12011.840444250764,1464.7866145199855,89,0,1,0,0,1
1027,20345.36808731622,472.271097534811,123,0,1,0,0,1
1028,13633.00699397508,793.3068770170908,45,0,1,0,0,1
1029,7624.323154641527,839.7945359857604,80,0,1,0,0,1
1030,9714.067788364699,482.45731933508966,64,0,1,0,0,1
1031,9499.012869184617,376.11193510070524,72,0,1,0,0,1
1032,26759.34324150082,1099.786184999326,66,0,1,0,0,0
1033,14274.239316600751,762.0253502951778,47,0,1,0,0,1
1034,6626.037355350158,1283.801028603199,47,0,1,0,0,1
1035,3309.2608604565867,1013.9786567841928,71,0,1,0,0,1
1036,17973.878460889842,345.83154358747663,52,0,1,0,0,1
1037,13041.60344509839,1234.8838425553254,29,0,1,0,0,1
1038,11770.094771141625,1026.4045060542326,47,0,1,0,0,1
1039,25213.64747457851,665.0437449987209,92,0,1,0,0,1
1040,13110.385074173753,876.8794712137258,61,0,1,0,0,1
1041,18746.221424430263,943.7211916232088,89,0,1,0,0,0
1042,10577.025615926203,297.5542230222412,53,0,1,0,0,1
1043,17117.249469773815,541.9213138030466,35,0,1,0,0,1
1044,13215.370018210888,424.1251740870309,41,0,1,0,0,1
1045,9280.990799737972,922.9734321862205,91,0,1,0,0,1
1046,12092.44882951269,694.8403464913604,63,0,1,0,0,1
1047,14849.002344383036,650.1352226858381,37,0,1,0,0,1
1048,15188.426260487917,606.9604711596373,99,0,1,0,0,1
1049,9163.567868732382,532.950909025001,79,0,1,0,0,1
1050,17549.209409483938,310.2053989750066,50,0,1,0,0,0
1051,10148.95549777344,985.1106622799593,79,0,1,0,0,1
1052,7490.319679948087,791.1488034778797,60,0,1,0,0,1
1053,6442.532290157224,718.4191499335901,69,0,1,0,0,0
1054,6795.836551110864,967.6758290489919,83,0,1,0,0,0
1055,17286.581639016385,1391.511349088732,105,0,1,0,0,1
1056,10456.903249484629,1034.9187047627752,87,0,1,0,0,1
1057,20783.592056491092,352.25586348586467,77,0,1,0,0,1
1058,13234.794391988602,326.81008720961836,78,0,1,0,0,1
1059,13778.108930488706,416.6832009776234,85,0,1,0,0,0
1060,13978.096531722285,1302.8884027886465,60,0,1,0,0,1
1061,8079.582575733166,1112.3996382648015,90,0,1,0,0,0
1062,10836.449093184425,788.1177994673932,70,0,1,0,0,0
1063,18252.465724662325,769.828656523247,87,0,1,0,0,1
1064,11866.872513123946,624.2806359349072,78,0,1,0,0,0
1065,21889.371004716864,1447.738723321232,79,0,1,0,0,0
1066,9931.863593100086,297.8116453184838,100,0,1,0,0,0
1067,17736.256640715306,1049.0500258023221,82,0,1,0,0,0
1068,14593.833636079296,970.1435709621927,99,0,1,0,0,0
1069,11831.532934347364,1123.3556338427031,58,0,1,0,0,1
1070,23404.989383647753,819.9085710810606,54,0,1,0,0,1
1071,18481.331230429783,1198.4360046112324,117,0,1,0,0,0
1072,10962.569388110915,797.3767880910568,80,0,1,0,0,0
1073,15349.235735331336,385.18028351438,73,0,1,0,0,1
1074,10403.98583671864,922.4917256541872,69,0,1,0,0,1
1075,12254.882248384081,1266.4874435412487,55,0,1,0,0,1
1076,5767.225268484713,1394.0676763480428,49,0,1,0,0,0
1077,327.5837046353372,290.2636273149982,95,0,1,0,0,0
1078,24430.012945675855,1473.0787319146962,79,0,1,0,0,1
1079,19646.887420851723,996.5154763735229,44,0,1,0,0,1
1080,13538.524865225974,831.2023346173487,56,0,1,0,0,0
1081,8102.1715408598275,1641.6930878029661,96,0,1,0,0,1
1082,16407.335275665748,1509.1796742772763,73,0,1,0,0,1
1083,13087.341615545249,528.2786542703876,56,0,1,0,0,0
1084,19815.452160408153,653.5766051192433,62,0,1,0,0,1
1085,19626.43541502467,1246.22814836706,60,0,1,0,0,0
1086,19482.246050511843,1080.0472915155005,74,0,1,0,0,1
1087,10957.988115001313,1731.714304013565,60,0,1,0,0,1
1088,6604.665013884425,485.5639603991448,76,0,1,0,0,0
1089,14305.044942061475,433.1080741887384,58,0,1,0,0,0
1090,8762.645917761212,313.17307835616623,65,0,1,0,0,0
1091,12805.995052943044,815.3233785166663,84,0,1,0,0,0
1092,8698.488021211455,247.06039188080058,60,0,1,0,0,1
1093,5712.013549972241,1129.9356835134688,69,0,1,0,0,1
1094,13810.818105266042,703.1429997992143,86,0,1,0,0,0
1095,17388.421412408054,692.3908597290965,91,0,1,0,0,0
1096,9012.682753997631,1114.2296581163891,82,0,1,0,0,0
1097,8609.16639914836,857.964070767981,98,0,1,0,0,1
1098,17645.350968473038,1225.6321994749783,71,0,1,0,0,1
1099,10078.643645034752,1246.2931749006189,76,0,1,0,0,1
1100,18742.86825237116,1067.9635141351318,62,0,1,0,0,1
1101,11980.75943078867,886.3832345100316,84,0,1,0,0,1
1102,13166.236581680128,1492.513040280277,77,0,1,0,0,0
1103,1721.8993155656626,1479.9185625176428,71,0,1,0,0,1
1104,10183.30638129801,1319.703344616899,43,0,1,0,0,1
1105,21625.582362485093,845.4420566621596,79,0,1,0,0,1
1106,12850.754736392297,689.1997670029541,59,0,1,0,0,1
1107,18179.09104388685,1774.8166806828774,89,0,1,0,0,0
1108,4601.042974403097,1209.1287010039418,54,0,1,0,0,1
1109,8782.885112463877,731.9911194607881,52,0,1,0,0,1
1110,17595.176184348846,1039.0647061798122,65,0,1,0,0,1
1111,11987.045392984532,1048.8707924119908,86,0,1,0,0,1
1112,12826.034915203318,951.5594316217363,59,0,1,0,0,0
1113,7923.439723590481,981.2758390727379,74,0,1,0,0,1
1114,9688.946601316064,1084.9012515045627,77,0,1,0,0,1
1115,14748.180466131378,872.5560830901127,81,0,1,0,0,1
1116,16999.044943165336,1420.614499255736,76,0,1,0,0,0
1117,12058.334545045285,1290.0567700174813,69,0,1,0,0,1
1118,14430.607470150437,917.001506970082,71,0,1,0,0,0
1119,14187.319656455627,786.9101466607285,95,0,1,0,0,0
1120,9739.456837687085,672.4259379940332,80,0,1,0,0,1
1121,11082.123631737804,376.6863795979315,74,0,1,0,0,1
1122,10262.324904417968,1274.2459388219133,67,0,1,0,0,1
1123,16494.16133655439,1117.9404603948406,67,0,1,0,0,1
1124,11788.404008191768,895.9779453521188,86,0,1,0,0,1
1125,18567.42396280587,1407.428671756178,70,0,1,0,0,0
1126,20115.933336828424,807.2756178700433,70,0,1,0,0,0
1127,16591.08370951635,782.5638262905507,65,0,1,0,0,1
1128,16566.213754638837,1100.349911698002,85,0,1,0,0,1
1129,15032.53800086868,1005.671539892111,83,0,1,0,0,1
1130,13543.893234626112,1076.3292722282902,64,0,1,0,0,0
1131,16690.664149098786,1101.5323998771096,64,0,1,0,0,1
1132,7671.633457818187,1192.8417892331017,64,0,1,0,0,1
1133,15456.866344174958,1106.0400854726674,78,0,1,0,0,1
1134,10612.143429565278,917.1944493375845,56,0,1,0,0,0
1135,11495.999683138281,318.873153247447,49,0,1,0,0,0
1136,23850.480775605774,959.2775414801824,57,0,1,0,0,0
1137,16019.409092807187,582.290336588751,85,0,1,0,0,0
1138,12043.83774592432,702.8496721669742,85,0,1,0,0,1
1139,20472.539448863667,518.5899419307186,87,0,1,0,0,1
1140,6169.440105899404,392.2570659519757,63,0,1,0,0,1
1141,956.926910114953,495.18265895251034,60,0,1,0,0,1
1142,5480.855809227149,278.5191023814647,69,0,1,0,0,1
1143,8030.816507280363,690.7552893462798,74,0,1,0,0,0
1144,19639.985493786713,1284.0275097146935,71,0,1,0,0,1
1145,1463.0476611389713,971.6669465841036,89,0,1,0,0,1
1146,20589.07497031227,1176.017804709042,86,0,1,0,0,1
1147,22114.747926305477,1335.3922731893924,80,0,1,0,0,1
1148,8959.0538385011,360.0234045741772,84,0,1,0,0,1
1149,9189.009973166674,803.6689924751049,55,0,1,0,0,1
1150,9407.67345299963,1297.0321779446997,80,0,1,0,0,1
1151,6779.009529464287,1344.0950309444888,74,0,1,0,0,0
1152,11150.399577673052,1167.6340969972498,70,0,1,0,0,1
1153,2759.463738035409,992.7192220371842,88,0,1,0,0,1
1154,22063.731272951,580.5414775738838,83,0,1,0,0,0
1155,11947.19113599285,1703.1740742711618,84,0,1,0,0,1
1156,14999.696391836198,624.4331502391752,115,0,1,0,0,0
1157,8962.464132958688,1083.4243143265164,60,0,1,0,0,0
1158,10383.949928888433,892.5202233345848,79,0,1,0,0,1
1159,6678.673144652173,473.7678066999219,81,0,1,0,0,0
1160,15253.278628016242,1042.538399443226,55,0,1,0,0,0
1161,14860.972914533028,753.8821206669018,102,0,1,0,0,1
1162,15494.567408970384,533.2402660785406,88,0,1,0,0,0
1163,12658.69319249251,1048.378399821134,27,0,1,0,0,1
1164,9852.895912637858,984.4750782511624,77,0,1,0,0,1
1165,10393.342943458083,954.4499220519156,71,0,1,0,0,0
1166,14851.65907685522,474.5537059460442,54,0,1,0,0,1
1167,13479.337590056959,794.3656559173244,74,0,1,0,0,0
1168,5924.501158776525,977.0448509695907,70,0,1,0,0,0
1169,9698.30990489169,412.7134871863289,97,0,1,0,0,1
1170,13532.59144366313,965.8652903436557,83,0,1,0,0,0
1171,15883.58352554007,944.9382571439147,62,0,1,0,0,0
1172,11404.200149016526,759.2935862378528,46,0,1,0,0,1
1173,10569.767111392212,794.7824718215619,61,0,1,0,0,0
1174,16807.39938029571,570.5409741096069,80,0,1,0,0,0
1175,19341.644646316185,1497.2905661836853,83,0,1,0,0,0
1176,18171.944692123514,1246.452802942532,61,0,1,0,0,1
1177,9480.281752243158,892.083240509361,76,0,1,0,0,0
1178,17211.913562604885,499.653718947214,52,0,1,0,0,0
1179,20127.24353200509,368.11563300085305,61,0,1,0,0,0
1180,7980.271378157962,398.4419416333666,92,0,1,0,0,0
1181,16907.469868564534,984.5618092996804,49,0,1,0,0,1
1182,7192.990159335474,317.460680851203,74,0,1,0,0,1
1183,16611.27600813055,484.4673533447989,70,0,1,0,0,1
1184,20649.44642260763,295.3172956970779,34,0,1,0,0,1
1185,14460.947163220488,427.60818975050387,43,0,1,0,0,1
1186,18155.116789634485,602.5562833409836,75,0,1,0,0,1
1187,12484.438732173605,238.95670974066053,47,0,1,0,0,0
1188,21196.109698865963,708.5184257762418,94,0,1,0,0,1
1189,13196.66605545747,1194.1325566768198,65,0,1,0,0,1
1190,6614.002066769974,566.0264868041141,73,0,1,0,0,1
1191,5209.439226848484,867.2769422998392,73,0,1,0,0,1
1192,19553.69387881421,366.78585422966785,50,0,1,0,0,1
1193,2809.1925559052434,526.0056757575736,70,0,1,0,0,1
1194,18171.71075099312,492.47603868455957,56,0,1,0,0,1
1195,18752.674089251163,647.1875012985068,81,0,1,0,0,0
1196,13028.730266299051,591.0298057264157,66,0,1,0,0,1
1197,17208.208631155387,255.2964730436148,36,0,1,0,0,1
1198,9660.735800633931,606.5486425213841,88,0,1,0,0,1
1199,24391.92754174015,596.0656922257126,52,0,1,0,0,1
1200,18757.448843177684,307.5268426534695,105,0,1,0,0,1
1201,9048.310251659499,468.0971172795048,57,0,1,0,0,1
1202,8187.276069518935,758.9931515898777,65,0,1,0,0,1
1203,18532.610279482666,342.282520591263,79,0,1,0,0,1
1204,8808.066314423624,720.1512854982516,91,0,1,0,0,1
1205,10489.342998638986,240.8012823664128,61,0,1,0,0,1
1206,11160.082256330377,460.5541548172114,100,0,1,0,0,1
1207,6831.845082123191,588.7041040728178,83,0,1,0,0,0
1208,14105.925566405793,503.42457841867866,34,0,1,0,0,1
1209,19810.5395834597,633.9038744237217,106,0,1,0,0,0
1210,16893.881609582866,414.7526588944646,74,0,1,0,0,0
1211,24100.239461426485,680.9395697227245,56,0,1,0,0,1
1212,14408.94191609383,506.06180313034156,61,0,1,0,0,1
1213,12471.67697463751,495.09476044770946,75,0,1,0,0,1
1214,15068.53258531499,254.92472476647305,81,0,1,0,0,1
1215,21645.29922566059,705.7915775928092,64,0,1,0,0,1
1216,13368.015571756305,247.3783796990897,76,0,1,0,0,1
1217,9973.403287111327,376.43469928735135,88,0,1,0,0,0
1218,10820.597484871107,499.1220444926029,33,0,1,0,0,1
1219,6000.57353151023,523.2488383118241,74,0,1,0,0,1
1220,18214.554720176475,340.8321874047241,77,0,1,0,0,1
1221,11713.709718304504,1037.6951884592143,76,0,1,0,0,1
1222,11290.381199925436,845.3704639818507,56,0,1,0,0,1
1223,17319.61423506144,664.3096277393333,69,0,1,0,0,0
1224,8043.686561725324,713.5660060284829,49,0,1,0,0,1
1225,19520.162100832218,1014.2294344112958,98,0,1,0,0,1
1226,10884.784718480443,473.90761744495796,77,0,1,0,0,0
1227,12818.153047395801,420.2433513442378,54,0,1,0,0,1
1228,20905.492139213355,460.0818460839299,88,0,1,0,0,1
1229,9399.80336250482,862.2348351767125,109,0,1,0,0,0
1230,13141.243050301757,905.4910360474325,85,0,1,0,0,1
1231,2170.774175904324,256.07855102517885,41,0,1,0,0,1
1232,9184.645687725075,612.9780594573137,71,0,1,0,0,1
1233,17613.01253331369,342.17514049372403,91,0,1,0,0,1
1234,5362.422723713202,658.7895375355305,71,0,1,0,0,1
1235,19113.988914042646,281.9286675207055,45,0,1,0,0,1
1236,16647.509833520922,662.2125092503798,47,0,1,0,0,1
1237,13652.307522671794,650.515927932783,49,0,1,0,0,1
1238,13618.214749961846,701.1830630068066,27,0,1,0,0,0
1239,19352.892017160935,528.6722564869609,44,0,1,0,0,1
1240,15082.53955496946,404.69900685716004,78,0,1,0,0,0
1241,17941.719834288713,567.9968134210231,104,0,1,0,0,0
1242,19411.114814274686,593.7848016212894,66,0,1,0,0,1
1243,1308.9854752584706,639.1316051033338,83,0,1,0,0,1
1244,15300.291315403963,566.9917561290931,53,0,1,0,0,1
1245,20810.78587374008,562.757428557912,41,0,1,0,0,1
1246,14965.989082071887,491.3692211890757,24,0,1,0,0,1
1247,18307.707702401847,669.9180037373663,68,0,1,0,0,0
1248,16616.945102404155,664.7343634283794,70,0,1,0,0,1
1249,12355.306578171927,441.9073535904686,40,0,1,0,0,1
1250,21945.261602275714,802.4361730396703,53,0,1,0,0,1
1251,17516.06665965713,383.57805876533064,89,0,1,0,0,0
1252,11785.152997058742,365.3851818307119,58,0,1,0,0,1
1253,2140.423410824369,300.04941274387,62,0,1,0,0,1
1254,14666.3642419364,997.5363141046846,45,0,1,0,0,1
1255,17758.455887889195,349.9526888154212,14,0,1,0,0,1
1256,17880.74499848344,662.1938230807172,81,0,1,0,0,1
1257,16818.24446685123,701.2485346886848,66,0,1,0,0,1
1258,18377.704318856384,787.8383365101768,81,0,1,0,0,1
1259,20271.117526226277,479.83351796827804,82,0,1,0,0,1
1260,26002.8169277537,840.9798179384679,66,0,1,0,0,0
1261,14250.873006698599,509.8002501925383,70,0,1,0,0,1
1262,16658.730162123327,187.23707841583052,80,0,1,0,0,1
1263,13225.015819775932,498.25783459214085,80,0,1,0,0,1
1264,20293.202682538973,421.90362737362733,64,0,1,0,0,1
1265,12070.01694119596,269.39976324848544,48,0,1,0,0,1
1266,9933.78858045747,554.791945581966,76,0,1,0,0,1
1267,10021.476602353046,912.9936573578642,30,0,1,0,0,1
1268,11994.02429160958,635.876226960947,32,0,1,0,0,1
1269,9045.22922714033,657.3568995427231,72,0,1,0,0,1
1270,8835.2231027614,480.000419419411,51,0,1,0,0,1
1271,12734.237933113389,658.0563141079942,38,0,1,0,0,1
1272,20204.491976777863,478.6787444767783,83,0,1,0,0,1
1273,8565.977425276304,716.5874704674796,45,0,1,0,0,1
1274,18156.153203933103,950.4383124458352,44,0,1,0,0,1
1275,16905.947967981967,836.5316963869184,91,0,1,0,0,0
1276,10684.778104625155,879.1840900394518,90,0,1,0,0,0
1277,18277.219284517945,978.7980320769362,42,0,1,0,0,0
1278,13385.290931278867,734.563070511517,102,0,1,0,0,1
1279,24682.70870957151,549.2666237031834,91,0,1,0,0,0
1280,13905.517206868171,191.7063809889624,45,0,1,0,0,1
1281,19207.475456770968,511.99529150236464,70,0,1,0,0,1
1282,12511.444853118866,994.8086627007463,118,0,1,0,0,0
1283,20384.86695174794,251.36713277327055,52,0,1,0,0,0
1284,9464.242107299215,683.7792135531723,42,0,1,0,0,1
1285,12923.44236054968,732.8729647947739,63,0,1,0,0,0
1286,10758.090463342682,613.3177128787677,53,0,1,0,0,1
1287,14984.925565039573,447.66423797260154,44,0,1,0,0,1
1288,26521.1170026056,431.3535784757456,87,0,1,0,0,1
1289,7067.038131022002,564.7034691860522,75,0,1,0,0,1
1290,11042.708625388705,595.9620677626641,65,0,1,0,0,1
1291,11127.572816870768,359.3314867132814,46,0,1,0,0,1
1292,21069.72540023983,656.5289199805195,51,0,1,0,0,1
1293,4878.334817625993,651.5908251206936,74,0,1,0,0,1
1294,15113.062554309166,723.1907149062765,38,0,1,0,0,0
1295,17561.88513256063,818.4568400273774,59,0,1,0,0,1
1296,12860.547584047188,651.2364097655109,67,0,1,0,0,0
1297,16704.03199596181,376.9255835316476,36,0,1,0,0,1
1298,10526.2815011696,915.5313494212705,72,0,1,0,0,1
1299,17232.53267354344,501.532356179402,85,0,1,0,0,0
1300,10295.480078247849,574.2126238415984,38,0,1,0,0,1
1301,8640.763514934551,706.7003298595502,44,0,1,0,0,1
1302,11184.491516224343,195.59184239951878,48,0,1,0,0,1
1303,7912.517632806087,718.5736314470691,52,0,1,0,0,1
1304,11443.394037525572,225.1394386248964,38,0,1,0,0,1
1305,5205.756389370479,429.85109092709445,45,0,1,0,0,0
1306,21202.74120735208,716.691406486462,53,0,1,0,0,1
